model,type
7f9c112a-57d8-4d66-b643-db7a8f5524d2,Torus.1525
39500c32-d54c-47f2-a05d-c33f3bdab42a,Sphere
3736d3fb-0b16-4ba6-b443-720665b3cb45,Cylinder
3ea20331-882f-4cb4-8ddf-fc83bf5aea65,Torus.1526
fb3b7ff9-6ec3-45b6-98fc-b8b162f13a97,Cylinder
09e65554-3643-40fd-b01b-4d43a4020cdd,Sphere
27dcf947-e6e1-419e-97cd-480141714fdd,Torus.1527
622fbabc-bb89-439a-999a-edcd8cfeac9a,Sphere
b648c92d-1e78-47ee-bb8c-600659cf218f,Sphere
840134c2-846a-48f7-8676-0209ab872856,Sphere
4b45e1be-0c4a-4f44-b879-0729b8668935,Cube
e4876965-52a4-4a68-bd87-6cf85db18e6e,Cylinder
b267cc62-2156-4bfa-8ed7-d11ef1fca7ce,Torus.1528
56d3c1c7-95b9-4b65-a447-9ab7d08694c0,Cube
5e5a3cb5-3bbd-4502-b2e6-970a86c0558c,Sphere
47a27c62-953b-4fa6-b28b-556ad6f6c2c3,Cone
bf6c8098-5897-410b-a352-49b964d3e2e4,Sphere
7a5bff3f-621e-49d4-8d01-5daadf234fa8,Cone
a50a91cd-d669-4df0-a77b-5f9c40eeeed7,Torus.1529
1f530fd5-2d9f-4f6d-b386-ac110a01617b,Cylinder
0a4b768b-755f-470b-a5ac-ed934b4f6afa,Cube
02349122-a849-4302-83c9-d1aaec50fabb,Cylinder
3c2cfa9c-b7ac-4c43-9bee-1671ff1d9753,Cone
940f3f5f-a886-48ec-9aae-0d379a79c734,Cone
e0e1cdac-bc7b-4147-bc20-0410169ffa46,Cone
8c4ac1ab-b2c1-41a3-a7c8-a6bb947a3177,Cone
0e3fa441-dbd4-4564-a084-8afb286d94cf,Cylinder
457292c0-ec6a-4f73-866b-29426807e62b,Sphere
f9b41a1b-14a1-457f-9f9f-f9cab57538d8,Torus.1530
ab66e4c5-d511-4c35-b257-94634234a703,Sphere
cab3267e-56f1-4192-8826-644f1197ddad,Cube
2d713e9b-5c36-4045-bd61-d3242be72a4d,Cylinder
9c0ef672-915c-431a-bd5e-78f67aa26ca6,Cube
99095e4b-a4df-469b-885f-a0a95cca0015,Torus.1531
3417e3f9-86f6-408d-81e1-ab0b8ac7837a,Cube
448a43e8-f3b1-4788-b7dd-4b3f2a88f986,Cone
571590ca-45a8-4f46-95b3-e5bd0d86f84e,Torus.1532
87d6d2d0-75c7-49a1-a89f-9decadf44e81,Cone
148724ce-45e4-4fda-afbc-0243b8f93447,Cone
c5efd645-7185-4f07-a745-14176362386c,Cone
7c35d5ef-8625-412d-a223-bb384376f927,Cone
f3dd9da6-f479-4c8c-8a04-96adb0de16f0,Cube
17985e15-5c57-4109-9a7b-87c536ae332d,Cube
6767c365-eac8-49ea-8d14-9660f413c1af,Torus.1533
5f084578-2a17-462d-a6c7-2f42940f23ce,Torus.1534
a591d01a-3491-4ee4-899f-7a271bf2721a,Cone
87881292-838d-4575-afeb-d7c3261a3f3d,Cube
ca21dd7e-d5a6-41a3-b7c6-b826589adecf,Cone
4acfe9e6-b77b-451f-9ec1-12d064ba75e0,Cube
a89bb048-1e98-4b23-a8d1-2c689e25c87b,Torus.1535
7cfa6213-31a1-480b-b363-b0583a44f9ad,Sphere
b8217fc3-e4fe-4887-baec-8c94bfbf27ef,Sphere
f4a7dada-189f-4ec5-89b3-a6da8d15e18d,Sphere
cc711916-a945-4a69-8a8a-3df0f0f18796,Torus.1536
caeaa5f1-8d1a-4bde-8af1-13344b644aed,Cylinder
58a950d0-942c-4b0f-ac08-8282de3f45b5,Torus.1537
143b6674-398d-48e1-9c05-950e95f15a22,Torus.1538
9b09ac74-f31e-44ae-8ad2-78a995c881dc,Cube
a518c25c-dc12-46a6-af3e-5fcd6d43568c,Sphere
9c3be355-39f1-4d59-bf4f-a6e6591ef2f4,Cube
18ec650e-339b-4f57-a5d2-20c27d4239e9,Cylinder
b1f60e59-021e-41bf-bb48-9e9c10675f78,Cone
1c81e3d0-7742-4f44-94be-25e462a5ce00,Cylinder
3d03c599-1534-40ef-a9fb-92d8d20200d6,Sphere
c9f86a6a-3cca-46d4-bb4b-49da465a02d0,Cylinder
53d58e6e-d199-473f-94c5-a4bb68a53722,Sphere
5b166550-5a11-4683-8593-1e3f1e7c74f3,Cube
f9929620-727d-48b1-8102-3122d71d5631,Torus.1539
19b59875-e627-4e31-9def-7446e88d9ca7,Sphere
975a67f2-6e17-4447-b7a0-5e9d6a4611e2,Sphere
8edf7c60-a9d6-45d0-b8a5-255ad13a14e2,Torus.1540
5442f0d3-bfcf-425d-bb03-cafc95b18831,Cylinder
969fd863-5f0b-44cd-b527-2026365a3829,Sphere
eb780833-8bd3-4563-a5ef-04c4a3fc606c,Sphere
2c43e616-bbc0-4f45-8ccc-f2dac74249c9,Cone
51e75c84-4e4b-4529-8912-46cf2414a639,Cube
ca4f25fb-84da-4f8f-a3f7-0ddfcef8dc06,Torus.1541
d6d2a612-f846-46e5-be0d-af577d8ea51d,Cylinder
2e852c58-aaba-4c96-9fd4-e9baf0cf215f,Cylinder
f70506db-6646-45a0-9b9a-1da72d0f498f,Cone
1ca5f910-428b-46df-ae3a-02d1ddf6d3eb,Cube
6f500e10-9d9e-40a1-861f-2d200b815c06,Cylinder
f9712d5e-64e6-4281-a45f-382efbdde89a,Cube
fbdd0946-d7bf-4f82-a7b2-006409b3588b,Cylinder
7de7de6c-3a7c-4835-a6a3-adb15d07b2aa,Cylinder
aa801589-c665-4d83-b469-b61f7c4114f5,Cone
08233c33-b3c8-4ed3-a587-0d25a6b5f8c1,Sphere
61ddf4ed-ce5d-4dad-9de7-8f707bb3ccd3,Cube
02058a09-0836-42fd-9ed1-ddfe9947cc70,Cylinder
358fc12f-2238-4dc0-b5b7-c45f4714710a,Cylinder
0cbeb2f3-0e3c-4b8b-b6d6-0b6e61499219,Cylinder
9b88bb45-e941-47d1-a4d6-8e97f8ac9428,Torus.1542
1a537521-9fdb-4c87-9f8c-a6bf035cfe82,Sphere
01f3d53b-12a5-4d78-8073-c58c7d75ea2b,Cylinder
bf73907d-cebd-4576-a8b3-3e9ada72bc56,Cylinder
90113b6d-50b0-4320-b1b6-ac7d5e6aa4d9,Cube
da620aef-24f1-4aec-b1d9-1ef7f8bc353d,Cube
4e13057a-ff45-4c4c-b584-730f58166e8a,Cube
a2fbb102-a5ac-479d-8714-898b93a71200,Cube
aa8610d2-358b-486b-bc9c-8e505187fec9,Torus.1543
39093300-f0e4-4d54-b0a3-e6011a0291fb,Sphere
3ccda104-b8ee-438b-b242-70016467ba4b,Cube
4eef5d39-d928-442d-a89b-de811ae368ee,Cone
98920a8c-5343-4d93-94d8-b19760ce1dbc,Cone
3a1ebed2-cb5d-4782-a7a8-e47f2bd3a391,Cube
9e11aec6-6b60-450e-82e1-5085382e9cf9,Cylinder
a3da536d-16da-45ce-a294-21ee55c73250,Sphere
03f25229-8b37-4ace-8727-db13e6f8da0b,Cube
2cce9d9d-65a9-4fe3-94c5-81c92ac899b3,Torus.1544
665183b9-c3ab-43ca-83d0-0154ce7b8d86,Cone
1a0b9a60-3a70-433c-a61c-0890ca2ef451,Cylinder
7c815581-5e88-4d23-893e-2cb83206f451,Cone
56430985-c8fb-4754-8045-4290927ba688,Sphere
27104f4c-14dd-4c8b-b285-3d5cee06001a,Cylinder
41151e0e-5c93-4849-b909-8e06e5d9a2e6,Cylinder
e0f86fdf-28a4-4199-9824-b94fd5e435c1,Cube
d1292f98-d7e5-4e2b-b72c-a47b40955756,Cube
9ac05463-5947-49c1-9d44-b587b8bd2025,Cube
29b72574-cbc2-4d16-9f0b-a0de0a3941f4,Cone
7d005b88-78e7-45d7-9564-de150bff3d6d,Sphere
4b68b6bf-4d20-4656-9fed-28fd1607c6cf,Cube
e86832c0-78f3-4d3c-89c0-830f6c0821d1,Sphere
6ab4c65a-de55-4908-9936-555d6b34af3c,Cone
3ffbb036-1341-4e9e-b909-e51f2519ca5d,Cone
7386acd0-7c03-46a4-a476-01b4495575ec,Cylinder
e34b30da-099b-4c5d-a15a-fe7909e522c3,Cone
5162a782-ba8c-400f-8d25-a3096585f8d0,Sphere
51e014d2-ce6a-4385-a187-83a5827d588a,Cone
ecd72c02-a127-43fa-8d51-dd25a21983b9,Cone
6d376941-a303-4bb4-a470-b32febd098cc,Cone
d6205d74-74e2-41a9-96c8-a523098d3a8e,Torus.1545
9250276a-c257-4bf6-9ddb-6c7654c08d80,Cylinder
fb3e4505-a88a-4abc-843c-320b8a3e3661,Cube
9a2c56de-7473-4165-83a6-99b10aeedf0d,Sphere
bd56c4c5-2ea1-4897-ab6c-ad41c788c871,Cylinder
03889c8b-797d-4ee4-81f5-514122744e95,Torus.1546
277090c4-e491-48ae-befd-05d14ce7eb4f,Cylinder
25bcd972-7037-4558-992b-5198426859ac,Cylinder
e11963f6-92a6-4418-8c56-3b6f1e92e59e,Cylinder
06ca7fc2-475c-4a63-bb0c-5d8d8899ecba,Cube
487240d3-ea15-43e9-9b8e-2958e6cb4e65,Torus.1547
7815f5d2-a6a5-4626-913c-40e1ecd063ac,Cube
976fba41-6920-4205-bc7b-8efb4f6c237e,Cylinder
3e61386f-c4f3-41ae-a661-01c72ac8f972,Sphere
db4dda34-be8e-491e-b60f-6af63c934ed2,Sphere
a6534d38-883e-4592-9770-3b3d5da71e8d,Cone
b6faee74-b6e7-4ff3-a950-f78d28c8c952,Cube
76270b5e-93f0-4e1c-9550-3300fe2a8d16,Sphere
9a499d03-6249-4231-b076-460cd7d71b1b,Torus.1548
b5f4a755-81d9-457c-a310-eec27930daf2,Sphere
09ba2f4e-e048-4f4a-a052-6668b1da7352,Torus.1549
6e9027b3-ef36-4498-9cd2-23437aad30fe,Sphere
05efc702-d7a6-4e51-b5e2-44bca2d63aa1,Torus.1550
27fe526f-fdc7-4b60-98c4-4757980320ee,Cone
7f83f6d2-63ac-43aa-9054-1f6091ec829c,Sphere
b5f64f5f-b737-4441-9661-0458451fe723,Sphere
6ed7be14-4e8c-4c65-bc69-aa5dddeefde3,Sphere
5ebfa56b-2234-41f2-b153-e32b652a1759,Cylinder
7d6dd7b2-df8c-4ac1-a3f3-ab2e1f42b71c,Sphere
d2622302-e0ff-4453-a9bb-363fd538f870,Cone
d3e224f4-215c-4bdf-ad5f-0392f2d7ff93,Cone
cf73d0c6-01b2-4199-ac85-1e62ce90fae0,Cube
e264a1d0-bb2e-4fc1-9311-6b15f3d74d01,Torus.1551
d6d54a4b-be33-441b-b55a-1c7c44ccd80f,Cone
f0b9f325-736d-414e-b957-5f6050eea012,Cone
e5bbf3dd-922a-47c0-ad2b-8908797b3eff,Cylinder
d513b276-5b0e-4330-b299-07504125e6e4,Sphere
e354f35d-95bd-4cfb-8826-6dc2042cfe42,Cone
3ea16e18-ec9b-4a81-9ac2-912b53420558,Sphere
4489630c-2bd4-4237-8fa7-43ceafbc31d3,Sphere
3296519f-46e9-4303-acef-43b0d53b5925,Cube
5d15e220-3607-4e9e-8801-f9f127a949a4,Cylinder
46cc7519-87a5-40fe-a44a-7feaefe322ef,Cylinder
764390d4-18e5-436b-8529-889815805398,Cone
f71dfabe-6d16-48e2-a59b-93832ed50241,Torus.1552
eadea879-34e7-43e9-9d45-6c5601ed046d,Sphere
f9d9f6af-a3b3-4fed-8d83-570d453c8d8e,Cone
514a8b1e-7ace-47b5-8e8f-ab4149c495d3,Torus.1553
0ca5b8bd-1af3-47a9-be8a-a5dc43c3ee7f,Cylinder
83a6114d-6847-40cb-ae8c-055d53bac540,Torus.1554
0c38ffa0-fd81-4de5-bf4c-417175347d79,Cube
8f73d31d-228c-4e40-b67d-1fca1d8bd727,Cone
e4f56187-05ee-4d2a-b8c4-50955b04d993,Torus.1555
3de57a18-a455-46d5-a61f-c390cbcee298,Torus.1556
0da5544b-1737-411f-8ed6-98b2ae6b92c2,Cylinder
92826ca2-2a37-46b2-b572-a101fe769958,Sphere
128f3869-0a65-4b51-a459-92a434508da6,Cube
b193ac02-9136-41a4-b9ca-e90766c2bc56,Cube
2e35d903-fb7c-45d2-84ec-9e23d6ed1ce8,Cube
9698dac0-ef32-41ac-81fe-de3f41de7abd,Cube
5f357e8a-80fe-4dc6-b5e5-b85532e57bb2,Torus.1557
036eec68-a64b-4c81-8599-b9dbcc4c5755,Torus.1558
6d381911-b073-4090-94f8-67bc7d763c69,Cube
df472265-3df9-449d-8b52-9f1b23253297,Cone
1de50d65-9ba4-4ee6-9763-1d0a745859f4,Sphere
30c355ab-d6a5-4a00-bafb-55c3e85761d6,Cube
19a09437-a20e-4ffa-bfbd-0ff7b7cc633e,Torus.1559
aba3bf1e-a993-4bd2-9513-b5008265f196,Sphere
bb7206c4-8adc-4808-8efe-ca48d205db60,Cone
1080b589-bc59-4574-9d74-e20210889ba6,Sphere
89cec234-80ac-4abb-bc45-d83561b60740,Cylinder
e326efa7-71ca-44ec-8688-0ca1ac08c483,Cone
0e5c131d-0824-408b-b93a-4dcaa40c2c0a,Torus.1560
8404773d-f761-404e-b397-39ec59ef866a,Cube
8048ec30-8ad5-4f6d-ab1a-085bc09b2050,Cube
b3b2d500-92ef-44f0-979e-aff6dfe12aad,Cone
09c65cd0-e061-4468-b07e-cbdcfa1238b0,Sphere
edf21582-1759-4a97-828b-200db06b4951,Cube
defd1adc-85ad-45fe-b7da-19d3a5fd8b30,Sphere
e60b4969-0146-45cd-ac10-8df4bee16736,Cube
154be7ed-c215-462f-b7c4-0fe83fb6002e,Cube
ef9686d9-bf95-41e2-b387-f6debe21f085,Cone
ae20e84a-a4bc-487e-97ab-47b45fd42254,Sphere
8981de94-52ac-4ef1-aab6-f6bfc831b600,Torus.1561
11f1c32f-984e-4cd0-b01c-160d47ab1e5a,Cylinder
1c2b4b0a-c01d-4894-a3f7-f88eb56b951c,Cone
e27b7263-4495-43b1-86d4-9a43ae732391,Cone
bc51c5e7-fc5b-4b1f-9e61-b2303eb1f270,Sphere
5a049945-4362-48ac-9332-36c8d351f65f,Cone
6b8413f7-cd4d-4178-85dc-2cabd22a5d03,Cone
fe7d08d7-d02f-4839-8ce9-8fc51d9029a6,Cylinder
de9cd41a-327f-4678-bc99-49ce7bb1b825,Torus.1562
8bce573e-3bcb-4e6e-aacc-78c4fd7fcc73,Cube
2b8334bd-b124-4104-a31d-664fe59e10b0,Cylinder
85a542a8-a188-4ff8-9e58-b825b83efa5d,Sphere
77f1ee56-d452-42fc-8497-63328c8b52a8,Sphere
4bb3a630-eb85-4961-899a-db43ef47221c,Torus.1563
39ea6f0d-f2e5-4485-96d8-2522498e1724,Cube
51997240-3bfe-4dca-8cac-0da23a431ae7,Cone
0af42460-f0e6-45bc-a07e-ba3e8989c264,Cube
9f0f2227-b97d-4a5b-a199-85337d1728d3,Torus.1564
bb2e8ce0-9cbb-4541-baca-7955b3fab7bb,Cylinder
c20b017c-8994-4427-b21d-ecc8b667811d,Cone
33708e2d-97b0-473a-a3f6-c7bbd12ade08,Cylinder
e0303eef-fec2-4e4b-9391-5145d27fefbf,Cube
ecbbbd10-2a59-4e98-90d3-ae21d12fa66a,Cube
93983ba8-339a-4197-aa79-381993dc93d6,Cube
3308d46a-dc33-42cf-a497-48bc4162af11,Cube
2bdee109-c847-4f14-9cad-a52842f05b81,Cylinder
e8fab79b-ca4f-4659-818d-99db3f9b9c74,Cube
b6da8524-301b-4855-bbec-e7d1bbff1c91,Cylinder
a1a5919a-7e8e-48a1-8736-a35d4e4f5842,Torus.1565
3efd7fc1-518a-4f80-982b-b2db6dd0ea5b,Cube
66422c40-8e3d-45c2-ac79-ec7656c9e6aa,Torus.1566
e7d3d460-2e7b-4ff4-a91e-f499a435ce1c,Cylinder
a5e40723-a2a8-4023-b982-1a5dca47ab6a,Cylinder
6ff71b1e-ea10-4785-8d32-8eda3e9f5166,Sphere
8b1764dc-bdf3-4341-b32c-e03185d4cc4d,Sphere
61387c99-0f3d-483c-b424-cba8b5c86d53,Cone
498c52b0-0686-438b-ae14-fbb862ee5988,Cylinder
14761677-b087-4fd5-b997-925f156dc442,Sphere
bd64c212-8ee1-42ca-9106-bb0af24dec50,Torus.1567
f012e187-3d3b-46e9-9045-4b440efc4baa,Cube
2ddcce24-9d0a-42ea-9fee-c7e8db71f24a,Cylinder
7c4ca7f0-7bb0-4a58-8964-7bf005d56c7c,Sphere
a481fcce-c5b2-443e-8ded-f191769ff197,Cone
29d74281-1fe1-4fe0-baa2-0824efd1ad7a,Cone
efbab80f-4ed7-45be-b43c-a046bef2ef6e,Torus.1568
b2feea51-c32a-47c6-8825-55db303ce2f5,Cube
6dd4541b-6f21-4b7d-a836-60c758de1808,Cube
c4e097af-d3b5-4cd8-a0fa-a2fc9cde30ac,Sphere
24d10ada-7b04-4c86-854d-ba69cfe79a12,Cone
45d32602-6686-411e-8861-d497c46c9deb,Torus.1569
5dd9527d-f609-438a-9598-30e4d047f057,Cube
9fd4d55a-1308-4d3b-840f-9a1d9cab2346,Torus.1570
ed238fc5-01ef-4ff4-964a-1c4b2297199c,Sphere
845d473a-7591-41e0-8cca-c425e385d671,Cylinder
3ef8c60c-5943-4a2a-8a43-72af509f8fe7,Torus.1571
722c45fe-8cc9-413c-9fd3-cf718725a347,Torus.1572
84d60c4e-5e30-4d91-ad53-62fbee8919bf,Cylinder
9e2fa59d-917d-435b-b095-b3fea6307e42,Sphere
a8aa8605-624b-4a32-a579-2da5134ebf65,Cylinder
1368592f-c8bf-4698-8f29-9d650dc20f38,Sphere
8845b7c9-419f-415d-92aa-57476d07c6e5,Cylinder
7e8ef931-6eae-4203-adcf-a683023b363c,Cylinder
3139ec05-1eab-473f-b89f-afc7ce212574,Torus.1573
dce5fa0a-286c-46d7-abde-6cd220c4473a,Cube
a9d8d733-be76-449c-9dc7-a1e1c2e4bd63,Cylinder
399c716e-760e-4889-a1ec-4073b6e0262a,Cone
4fba27a4-3a2b-4aee-a687-9ba952121ff3,Cylinder
ae0b200f-6dca-4246-8bd5-a798ff3bed6a,Cylinder
5da8d6e1-8f23-4287-bcb6-d5d9e4783091,Sphere
0f5cf8fa-7689-4bc6-b497-a33ce59cc6f0,Cone
34632bbc-e6cc-4e24-a3f3-0e52f1a08470,Torus.1574
4b62c57a-3cfa-4d30-8c7e-12c82ae2deea,Cone
745695e5-29f8-4b1d-88b1-0a78e46a0bac,Cube
f9b53b5a-148c-4e78-8798-ae4fd2b9d734,Torus.1575
6cc1d88b-8bef-4943-8a32-c044bf8eae24,Cone
fc7be2db-0835-4c75-9294-676b0658e2bb,Cube
1d706d93-a6a0-4462-9bbd-cd806f7ad17b,Cylinder
42ed5f86-f787-4d69-8032-510a82e13248,Sphere
6f7eaaa2-ca2e-4529-bcbd-cd4f269b1819,Cone
23f02a51-fc59-483f-b8b4-ebb049a8cae5,Cone
c94a97f2-60f9-4d79-a7a3-a8b9303117b1,Sphere
23452e27-76d3-4a80-ae99-1e7fe2e01f20,Cube
ab115a3e-a9f3-4178-bb05-1905de92bedc,Cone
b96e997b-66e8-4030-95ec-9e509c009e11,Cone
9c16b223-baec-4c5e-8df8-3079c3bd9692,Cone
f5a37b43-b290-4934-88c0-dee3d99d10ba,Cube
953a85b7-f96a-45e5-beb2-8ddaf63d015d,Torus.1576
bc273fd7-5957-41a5-b2b1-3e293ac99445,Cylinder
5943bd65-0bce-4606-9d6c-b547b822a2f0,Cone
f735dec2-4e89-4339-9332-19861146379f,Cylinder
9114f643-09fd-4a24-95dc-02390c1b8a2b,Cylinder
796c086b-ed7d-4c22-b965-81a39eb198b1,Cone
57bd29b0-7398-41ff-9dfc-15f8d82aca35,Sphere
a5db0576-a955-4343-93f4-246dbffc463f,Torus.1577
b61e636a-bfff-4431-af46-49b655eba22a,Torus.1578
7fb463f1-b245-49cb-9054-5a115d8a8e99,Torus.1579
8b421d27-e31f-48d5-a0ff-b574644c3751,Torus.1580
daa8f2b1-5aee-40db-8e71-1044e7c223f4,Cone
57be6325-83d1-499f-98ac-62b7262da075,Cylinder
cbd02638-e7e2-4817-8d83-808005220442,Sphere
0b2d82bb-d25c-4099-8f98-3c08ab085946,Sphere
35509aa2-039f-4d65-b0ef-4c4a3253493a,Torus.1581
09d0a3f4-c90f-472b-a133-cffa21c6f4d4,Torus.1582
5ff199bc-17c2-45f9-9b27-cd0bf27f0492,Torus.1583
871957a3-dfdf-4d42-aace-80ac68bec894,Sphere
1bdd7f20-4c43-4f8e-8a0d-f7e4c35e77a6,Sphere
e60b11fc-9ab7-47f0-8f01-0710bfa2a014,Torus.1584
f1815f06-b597-4a3e-bfea-1f30850c7adf,Cone
82b81972-0801-4dd7-a523-95787335fc4a,Cone
b4714687-91af-49bd-aa4d-b95721d7ef46,Torus.1585
bd21ce39-707c-4d5c-abe2-825a5c7af1ed,Cube
85d02da5-c76d-40b1-b918-4ee05a40ebaf,Torus.1586
569c715b-22a0-401f-b30f-cd115d8988bd,Cylinder
728cdfa6-6455-4e91-8c68-b786b1a7e2fb,Cube
9296ae20-c4de-4048-9ccf-f9d9228dfab2,Sphere
c99cd118-018d-40a1-bb70-6bde5dc00675,Cube
00f6ad9b-4833-4cee-8ed5-6762d69dfb59,Torus.1587
756ba14d-3930-4dfd-9dec-9260c06ade32,Cube
4697a780-6e8f-4adc-96d9-8925d5ada6bf,Sphere
813fd7a3-077a-413e-97f1-4a135471318e,Cube
21ecc3bf-1616-4ba9-b60a-39f8129e3978,Sphere
2e6e5f14-2360-4a25-8dce-844dfcecc805,Cube
47ab1ad2-cc90-43a8-b2d4-e47d88e67028,Sphere
1d3fed0a-fbfc-4966-9957-c69186f7efe6,Cone
d89628dd-09ab-4cf4-b328-207e19017bba,Sphere
34407434-7cf0-47c4-8e9e-9c4e3c59df42,Torus.1588
6f38af52-9427-4ca1-81a4-5ae3b274fbd2,Cylinder
0e2ad463-c95b-4424-ae8e-ee8bb0526d07,Cylinder
a16936a2-1f16-47e6-9357-9f65d4da2d45,Sphere
f8ded3b7-2bc6-4def-a593-52af5b6280e7,Cone
e8cc303f-5924-469f-bbda-781efbd4fb19,Cube
b6d93341-9c7e-4f62-a575-9866bc0fb919,Torus.1589
2857e221-c0d9-44bb-be59-d0350e95f527,Cone
a0ec1920-d082-422f-b0c0-1778be020cae,Cone
e073823a-4a4c-44b8-8ef3-6c8986443a9b,Torus.1590
ef1599ed-8f22-4645-86c8-7eec6262015d,Sphere
e119df0d-ec18-440f-ac0f-65915a3983d0,Cone
f26b8569-28d0-4777-818a-9b0d998e5d33,Torus.1591
c6a88f2c-4a47-4419-bf30-af238d24d88c,Cube
1a8d3af1-0a0f-4460-a92a-204f599148d9,Torus.1592
9e4f9101-a46d-44d1-8f2b-451af57223dc,Cylinder
c9e784ed-1e98-4983-a569-720c8cbf3d13,Torus.1593
7c993ae8-af41-4d7f-a200-6c07c643b895,Cylinder
606866e8-5dd1-414e-bd95-bdf44f79cb82,Cylinder
4b743f4b-065f-42c3-ae1d-e1ed5696ba09,Cone
cbee5d5c-d047-44e1-8865-08bc02a3f670,Cone
9b976c1f-2b04-4440-9a57-02a672847f74,Cylinder
ae5b3bd5-3b8f-4826-b694-e6f4e1a5dcf0,Torus.1594
e4e541b4-3e0b-4a14-92d2-df6849160156,Cylinder
61072193-bced-4b77-9995-c12a02b5949c,Sphere
ce1e56ca-9156-4e7f-9292-68bdfbf29b69,Cylinder
eaafc21a-d59d-41f5-a0c2-cd769bb97eae,Cube
9c541a0a-a3df-4458-b8ab-f073a8054f6d,Cylinder
c451570a-622e-41e8-bf63-5f1e6cdfa2fc,Sphere
3d993b5d-7280-4ec0-8bdd-6fa559a7aa87,Cube
f10e9e72-a044-42e8-9214-bdeb3f745516,Cylinder
06aa3675-64d9-4fb0-a6ce-8b658af32574,Cube
0a5cc9d0-6bc7-4f4a-b02c-6899a6c56a13,Torus.1595
15d58ce5-4d68-4239-ba5e-bacd3c9b4747,Cube
0d93c2d9-cc70-4bee-b91f-1fe7b0e00574,Torus.1596
e797f08a-ea35-403c-8e24-0d247d9d93d3,Cone
855e5fd0-d46a-4c5a-9973-1aae4dac9dbc,Sphere
92a53c8f-bdb4-4704-be88-da4cdbaeeb57,Sphere
dd395a1d-438d-4c3d-9428-9d87b368c30a,Torus.1597
f8ea2af6-2538-45db-93e4-196819aa4d99,Torus.1598
8c1d0723-402e-4fbf-abb1-5e00272229b0,Torus.1599
17cad66b-89f6-44dd-88fc-18239db1950c,Sphere
2c3bb7d1-836c-4ec6-a7f9-267e883f0c80,Cone
97e597e7-1868-491c-b84d-d6a65005c715,Cube
adfe3446-8faf-4ac2-88f8-4b6b5553e25b,Torus.1600
4ed4e708-71b0-4a2c-b738-e228d766861b,Torus.1601
fca25239-94b1-481f-b24d-721e619eb66e,Cube
c0c8e5a9-8638-435f-8627-547d6f340b9b,Sphere
ee0aa543-3d7a-4d67-8e44-c0ee1efe2696,Cone
5ec0bf6d-5c37-4004-8fbf-d5015f078168,Sphere
6de938e7-e042-4b28-ae72-7b2000b38490,Cylinder
75387df1-0a31-4f87-88f1-8781ed7026c0,Cube
e82e4e3d-5b09-4a21-9f65-8e10d91bc27c,Torus.1602
c2f7b819-88ba-41d3-b4d6-15de0aaafd4c,Cone
23a14b84-333c-44e0-a9b8-0a976fe0a64e,Cylinder
7efc33f6-8029-4c74-8694-77860d55b79b,Cube
f0b2785d-c69b-4cae-a104-1a37b5801fc7,Torus.1603
7c56d706-b4af-4768-8794-22ca8f1bfcfe,Cube
8f06dab9-9c15-463a-a2a5-077f5b9a7c56,Cone
3909fed6-1948-4697-a552-1d54075a09b8,Cylinder
9d971b67-262e-4040-8413-46d06064a1c4,Cone
f096d063-f210-4cfa-af73-99533fc95ef6,Torus.1604
c2850135-c780-4ce5-941f-2a191b9c95c7,Sphere
f5557615-612f-45fe-a0ca-2bb73a67e8e3,Cube
074aafd4-ada2-409d-adc0-3546829b8bd7,Cube
8c1efc23-3cf3-482a-bb46-5df0f9519eaf,Cylinder
69c39b78-c456-482e-855a-134c3dfb62b2,Cube
d0f021ee-1c65-47c6-82d9-4189b53c51b8,Torus.1605
838fa275-1f97-46f9-947a-787de173c46d,Sphere
d3430aa9-bc51-4779-9ae2-bb8963b05d6c,Cone
bf67aa8e-5a0a-4875-ad80-b536cd722662,Cone
fd7a2ed9-5158-455f-b917-d5cec3e78471,Sphere
5a4bf3d1-0838-4cca-8a0c-f7c279584d87,Sphere
91903558-9a5b-4ec2-b5d5-da580d7fb683,Cone
9a720a21-5bcf-4d87-8fba-17bd558be5cb,Torus.1606
3b1193d6-4e9f-4b52-a7f6-20a9c9378c0a,Cube
ea5352f8-6ca0-4232-8637-903a85e8df2d,Sphere
a17b67f4-1b90-4ad9-b28d-2794b5ab9272,Cylinder
f7b22f87-274e-49f8-b942-3e4f5a0a1b94,Cylinder
09470f5e-b76f-4c10-bc81-1683e1b5134e,Torus.1607
354fe95a-7319-4b76-9db7-8263c16005b8,Sphere
2b2f7042-5866-44cf-bc9f-898318aa48c4,Sphere
685a04e2-9e42-4b52-ae0a-a13bddc8c688,Sphere
20e7cadb-8486-49f6-993c-feb489f77ae3,Torus.1608
680356cf-448a-424c-b30e-1df0f8d6afc7,Torus.1609
05dc433f-2c9a-4d02-9a92-db76824cf72c,Cone
df783352-8884-4c3c-bade-8e4376f0e9fd,Torus.1610
37904363-b10d-46d1-b44d-ec93ef48a402,Sphere
59e3fbc3-2387-4230-8392-171b4ef3d44e,Cube
320d2d9f-f239-4c19-8af7-4e0aa9bd54e7,Cube
b7c21b04-d0bb-4de6-b4b6-e71004c8ac73,Cone
129d315b-0cfd-401c-8ac0-a4c6842b5cfb,Cylinder
79dbb0e9-d73d-4657-8316-97166107d093,Torus.1611
93786f51-cb45-47df-9459-fddc5868ab09,Cube
